cell_line_id,cell_line_name,drug_row,drug_col,synergy_loewe,drug_row_smiles,drug_col_smiles
ACH-000817,RPMI-8226,PEMETREXED,AMIFOSTINE,4.71,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,NCCCNCCSP(=O)(O)O
ACH-000817,RPMI-8226,VEMURAFENIB,THIOGUANINE,-20.12,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Nc1nc(=S)c2[nH]cnc2[nH]1
ACH-000825,HOP-92,VANDETANIB,TEMOZOLOMIDE,4.3,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,Cn1nnc2c(C(N)=O)ncn2c1=O
ACH-000825,HOP-92,TRETINOIN,CHEMBL277800,-24.08,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,CARBOPLATIN,CHEMBL277800,-18.64,O=C([O-])C1(C(=O)[O-])CCC1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,BLEOMYCIN,-20.74,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
ACH-000825,HOP-92,IMATINIB,AMIFOSTINE,4.03,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,ALTRETAMINE,CHEMBL277800,-28.73,CN(C)c1nc(N(C)C)nc(N(C)C)n1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,TENIPOSIDE,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,-17.66,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
ACH-000825,HOP-92,TENIPOSIDE,CHEMBL277800,2.47,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,TEMOZOLOMIDE,CHEMBL277800,-27.13,Cn1nnc2c(C(N)=O)ncn2c1=O,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,TEMOZOLOMIDE,CYCLOPHOSPHAMIDE,2.22,Cn1nnc2c(C(N)=O)ncn2c1=O,O=P1(N(CCCl)CCCl)NCCCO1
ACH-000825,HOP-92,AXITINIB,PRALATREXATE,-15.9,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
ACH-000825,HOP-92,ABIRATERONE,THIOGUANINE,2.13,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,Nc1nc(=S)c2[nH]cnc2[nH]1
ACH-000825,HOP-92,AXITINIB,AMIFOSTINE,4.13,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,ABIRATERONE,AMIFOSTINE,3.46,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,ZOLINZA,AMIFOSTINE,-19.83,O=C(CCCCCCC(=O)Nc1ccccc1)NO,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,AXITINIB,DAUNORUBICIN HYDROCHLORIDE,-20.58,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
ACH-000825,HOP-92,NSC141540,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,-19.45,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
ACH-000825,HOP-92,PROCARBAZINE HYDROCHLORIDE,ELOXATIN (TN) (SANOFI SYNTHELAB),-19.63,CNNCc1ccc(C(=O)NC(C)C)cc1,N[C@@H]1CCCC[C@H]1N
ACH-000825,HOP-92,THIOGUANINE,5-FLUORO-2\'-DEOXYURIDINE,3.16,Nc1nc(=S)c2[nH]cnc2[nH]1,O=C1NC(=O)N(C2CC(O)C(CO)O2)CC1F
ACH-000825,HOP-92,TEMOZOLOMIDE,34793-34-5,2.2,Cn1nnc2c(C(N)=O)ncn2c1=O,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O
ACH-000825,HOP-92,AXITINIB,NSC256439,-22.34,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O
ACH-000825,HOP-92,TEMOZOLOMIDE,METHOXSALEN,3.56,Cn1nnc2c(C(N)=O)ncn2c1=O,COc1c2occc2cc2ccc(=O)oc12
ACH-000825,HOP-92,MECHLORETHAMINE HYDROCHLORIDE,AMIFOSTINE,-20.32,CN(CCCl)CCCl,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,FULVESTRANT,AMIFOSTINE,3.92,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,AXITINIB,ACTINOMYCIN D,10.97,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
ACH-000825,HOP-92,FULVESTRANT,CHEMBL277800,-26.5,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,QUINACRINE HYDROCHLORIDE,AMIFOSTINE,-22.13,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,TEMOZOLOMIDE,ADM HYDROCHLORIDE,-33.58,Cn1nnc2c(C(N)=O)ncn2c1=O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
ACH-000825,HOP-92,DASATINIB,PROCARBAZINE HYDROCHLORIDE,-15.14,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,CYTARABINE HYDROCHLORIDE,TEMOZOLOMIDE,-19.73,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,Cn1nnc2c(C(N)=O)ncn2c1=O
ACH-000825,HOP-92,EXEMESTANE,CHEMBL277800,4.25,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,SN-38,PROCARBAZINE HYDROCHLORIDE,-21.58,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,EXEMESTANE,IXABEPILONE,4.66,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
ACH-000825,HOP-92,CABAZITAXEL,THIOGUANINE,7.85,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,Nc1nc(=S)c2[nH]cnc2[nH]1
ACH-000825,HOP-92,PACLITAXEL,AMIFOSTINE,-52.06,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,AMIFOSTINE,ARSENIC TRIOXIDE,-46.89,NCCCNCCSP(=O)(O)O,[As+3]
ACH-000825,HOP-92,TEMOZOLOMIDE,BLEOMYCIN,-26.53,Cn1nnc2c(C(N)=O)ncn2c1=O,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
ACH-000825,HOP-92,CHLORAMBUCIL,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,-16.5,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
ACH-000825,HOP-92,THIOGUANINE,CHEMBL277800,2.45,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,AXITINIB,TOPOTECAN HYDROCHLORIDE,-67.64,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
ACH-000825,HOP-92,TEMOZOLOMIDE,ELOXATIN (TN) (SANOFI SYNTHELAB),-19.49,Cn1nnc2c(C(N)=O)ncn2c1=O,N[C@@H]1CCCC[C@H]1N
ACH-000825,HOP-92,DOCETAXEL,PROCARBAZINE HYDROCHLORIDE,-70.7,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,TEMOZOLOMIDE,ANTIBIOTIC AD 32,-21.22,Cn1nnc2c(C(N)=O)ncn2c1=O,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
ACH-000825,HOP-92,MEGESTROL ACETATE,CHEMBL277800,-36.31,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,EXEMESTANE,DAUNORUBICIN HYDROCHLORIDE,6.2,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
ACH-000825,HOP-92,CHEMBL277800,NSC-127716,-32.04,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
ACH-000825,HOP-92,EXEMESTANE,MEGESTROL ACETATE,-28.22,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ACH-000825,HOP-92,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,NSC 85998,2.53,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O
ACH-000825,HOP-92,EXEMESTANE,IFOSFAMIDE,-21.78,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,O=P1(NCCCl)OCCCN1CCCl
ACH-000825,HOP-92,PLICAMYCIN,PROCARBAZINE HYDROCHLORIDE,-46.24,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,ZOLINZA,PROCARBAZINE HYDROCHLORIDE,2.11,O=C(CCCCCCC(=O)Nc1ccccc1)NO,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,EXEMESTANE,ZOLEDRONIC ACID,-28.59,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
ACH-000825,HOP-92,CRIZOTINIB,AMIFOSTINE,-70.72,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,PROCARBAZINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,-38.12,CNNCc1ccc(C(=O)NC(C)C)cc1,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
ACH-000825,HOP-92,NILOTINIB,CHEMBL277800,-28.09,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,URACIL MUSTARD,AMIFOSTINE,-15.41,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,TENIPOSIDE,PROCARBAZINE HYDROCHLORIDE,-26.5,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,VEMURAFENIB,AXITINIB,7.65,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
ACH-000825,HOP-92,AXITINIB,METHOXSALEN,2.24,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,COc1c2occc2cc2ccc(=O)oc12
ACH-000825,HOP-92,ALTRETAMINE,TEMOZOLOMIDE,-17.21,CN(C)c1nc(N(C)C)nc(N(C)C)n1,Cn1nnc2c(C(N)=O)ncn2c1=O
ACH-000825,HOP-92,RUXOLITINIB,PROCARBAZINE HYDROCHLORIDE,3.0,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,RUXOLITINIB,AXITINIB,2.5,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
ACH-000825,HOP-92,ANTIBIOTIC AD 32,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,-19.02,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
ACH-000825,HOP-92,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,MITOTANE,2.55,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
ACH-000825,HOP-92,EXEMESTANE,AMIFOSTINE,-49.42,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,THIOGUANINE,ACTINOMYCIN D,3.0,Nc1nc(=S)c2[nH]cnc2[nH]1,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
ACH-000825,HOP-92,AXITINIB,ADM HYDROCHLORIDE,-20.33,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
ACH-000825,HOP-92,ACTINOMYCIN D,TEMOZOLOMIDE,-64.96,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,Cn1nnc2c(C(N)=O)ncn2c1=O
ACH-000825,HOP-92,AXITINIB,THALIDOMIDE,5.23,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
ACH-000825,HOP-92,LENALIDOMIDE,PROCARBAZINE HYDROCHLORIDE,2.19,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,GEFITINIB,THIOGUANINE,2.65,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Nc1nc(=S)c2[nH]cnc2[nH]1
ACH-000825,HOP-92,CABAZITAXEL,AXITINIB,-20.79,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
ACH-000825,HOP-92,EXEMESTANE,METHOTREXATE,-23.0,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
ACH-000825,HOP-92,METHOTREXATE,PROCARBAZINE HYDROCHLORIDE,-18.14,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,VISMODEGIB,AMIFOSTINE,-30.99,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,AMIFOSTINE,TOPOTECAN HYDROCHLORIDE,-45.37,NCCCNCCSP(=O)(O)O,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
ACH-000825,HOP-92,MEGESTROL ACETATE,THIOGUANINE,-46.38,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Nc1nc(=S)c2[nH]cnc2[nH]1
ACH-000825,HOP-92,VINCRISTINE SULFATE,PROCARBAZINE HYDROCHLORIDE,-21.83,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,ROMIDEPSIN,AMIFOSTINE,-61.7,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,NCCCNCCSP(=O)(O)O
ACH-000825,HOP-92,1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE,QUINACRINE HYDROCHLORIDE,-41.5,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
ACH-000825,HOP-92,5-FLUORO-2\'-DEOXYURIDINE,PROCARBAZINE HYDROCHLORIDE,-34.69,O=C1NC(=O)N(C2CC(O)C(CO)O2)CC1F,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,CHEMBL277800,ALLOPURINOL,3.9,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,O=c1[nH]cnc2[nH]ncc12
ACH-000825,HOP-92,DAUNORUBICIN HYDROCHLORIDE,CHEMBL277800,3.85,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000825,HOP-92,CRIZOTINIB,PROCARBAZINE HYDROCHLORIDE,-21.45,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CNNCc1ccc(C(=O)NC(C)C)cc1
ACH-000825,HOP-92,THIOGUANINE,CYCLOPHOSPHAMIDE,-28.01,Nc1nc(=S)c2[nH]cnc2[nH]1,O=P1(N(CCCl)CCCl)NCCCO1
ACH-000825,HOP-92,LETROZOLE,TEMOZOLOMIDE,-34.66,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,Cn1nnc2c(C(N)=O)ncn2c1=O
ACH-000825,HOP-92,AXITINIB,VINCRISTINE SULFATE,-18.68,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
ACH-000825,HOP-92,5-FLUORO-2\'-DEOXYURIDINE,TEMOZOLOMIDE,-18.65,O=C1NC(=O)N(C2CC(O)C(CO)O2)CC1F,Cn1nnc2c(C(N)=O)ncn2c1=O
ACH-000825,HOP-92,VANDETANIB,EXEMESTANE,7.47,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
